,Authors,Title,Subtitle,Publisher,Date Published,Description,ISBN-10,ISBN-13,Page Count,Print Type,Genres,Average Rating,Ratings Count,Image Link,Language,Preview Link,Sale Country,Saleability,E-Book,Summary
109,['J. R. R. Tolkien'],The Two Towers,,HarperCollins,2012-08,"Continuing the story of The Hobbit, this is the second part of Tolkien s epic masterpiece, The Lord of the Rings, featuring an exclusive cover image from the film, the definitive text, and a detailed map of Middle-earth. Frodo and the Companions of the Ring have been beset by danger during their quest to prevent the Ruling Ring from falling into the hands of the Dark Lord by destroying it in the Cracks of Doom. They have lost the wizard, Gandalf, in the battle with an evil spirit in the Mines of Moria; and at the Falls of Rauros, Boromir, seduced by the power of the Ring, tried to seize it by force. While Frodo and Sam made their escape the rest of the company were attacked by Orcs. Now they continue their journey alone down the great River Anduin alone, that is, save for the mysterious creeping figure that follows wherever they go. To celebrate the release of the first of Peter Jackson s two-part film adaptation of The Hobbit, THE HOBBIT: AN UNEXPECTED JOURNEY, this second part of The Lord of the Rings is available for a limited time with an exclusive cover image from Peter Jackson s award-winning trilogy.""",0007488327,9780007488322,464.0,BOOK,['Fiction'],4.0,1335.0,http://books.google.com/books/content?id=1mr1ugAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=1mr1ugAACAAJ&dq=isbn:9780007488322&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"The Lord of the Rings is an epic adventure, a beautifully written masterpiece of imaginative fiction of the 20th century."
110,['J. R. R. Tolkien'],The Return of the King,Being the Third Part of the Lord of the Rings,HarperCollins,2012,"Concluding the story begun in The Hobbit, this is the final part of Tolkien s epic masterpiece, The Lord of the Rings, featuring an exclusive cover image from the film, the definitive text, and a detailed map of Middle-earth. The armies of the Dark Lord Sauron are massing as his evil shadow spreads ever wider. Men, Dwarves, Elves and Ents unite forces to do battle agains the Dark. Meanwhile, Frodo and Sam struggle further into Mordor in their heroic quest to destroy the One Ring. The devastating conclusion of J.R.R. Tolkien s classic tale of magic and adventure, begun in The Fellowship of the Ring and The Two Towers, features the definitive edition of the text and includes the Appendices and a revised Index in full. To celebrate the release of the first of Peter Jackson s two-part film adaptation of The Hobbit, THE HOBBIT: AN UNEXPECTED JOURNEY, this third part of The Lord of the Rings is available for a limited time with an exclusive cover image from Peter Jackson s award-winning trilogy.""",0007488343,9780007488346,624.0,BOOK,['Fiction'],,,http://books.google.com/books/content?id=1EcBuwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=1EcBuwAACAAJ&dq=isbn:9780007488346&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"The Lord of the Rings is an epic adventure, a beautifully written masterpiece of imaginative fiction of the 20th century."
111,['J. R. R. Tolkien'],The Fellowship of the Ring,,Harpercollins Pub Limited,2005,"Wayne G. Hammond and Christina Scull examine Tolkien's masterpiece chapter by chapter, offering expert insights into its evolution, structure, and meaning. They discuss in close detail important literary and historical influences on the development of The Lord of the Rings, connections between that work and other writings by Tolkien, errors and inconsistencies, significant changes to the text during its fifty years of publication, archaic and unusual words used by Tolkien, and words and passages in his invented languages of Middle-earth.",0007203543,9780007203543,432.0,BOOK,['Fiction'],4.0,2477.0,http://books.google.com/books/content?id=bm2cPwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=bm2cPwAACAAJ&dq=isbn:9780007203543&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Classic hardback edition of the first volume of The Lord of the Rings, featuring Tolkien&#39;s original unused dust-jacket design. Includes special packaging and the definitive edition of the text with fold-out map and colour plate section."
112,['John Ronald Reuel Tolkien'],The Two Towers,,HarperCollins Publishers,2005,"Tolkien's invention of strange people, curious incidents, miraculous doings, is poured out into this second volume of his trilogy. As the story goes on the world of the Rings grows more vast and mysterious and crowded with curious figures.",0007203551,9780007203550,352.0,BOOK,"['Baggins, Frodo (Fictitious character)']",4.0,1336.0,http://books.google.com/books/content?id=Xa58PwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=Xa58PwAACAAJ&dq=isbn:9780007203550&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Tolkien&#39;s invention of strange people, curious incidents, miraculous doings, is poured out into this second volume of his trilogy. As the story goes on the world of the Rings grows more vast and mysterious and crowded with curious figures."
113,"['John Ronald Reuel Tolkien', 'Wayne G. Hammond', 'Christina Scull']",The Lord of the Rings,,,2005,"One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them In ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sough ...",000720356X,9780007203567,1217.0,BOOK,['Fantasy fiction'],5.0,1.0,,en,http://books.google.ca/books?id=gm5hwgEACAAJ&dq=isbn:9780007203567&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Four-volume paperback boxed set containing J.R.R. Tolkien&#39;s classic masterpiece, together with &#39;The Lord of the Rings, A Reader&#39;s Companion&#39;, an annotated guide to all three parts."
114,"['Wayne G. Hammond', 'Christina Scull']",The Lord of the Rings,A Reader's Companion,HarperCollins,2014-06-14,"A unique companion to The Lord of the Rings which relates the textual history of the Nation's Favourite Read; with a previously unpublished Guide to the Names in The Lord of the Rings, written by Tolkien himself. In The Lord of the Rings: A Reader's Companion internationally acclaimed scholars Wayne G. Hammond and Christina Scull examine Tolkien's masterpiece chapter by chapter, offering expert insights into its evolution, structure, and meaning. They discuss in close detail important literary and historical influences on the development of The Lord of the Rings, connections between that work and other writings by Tolkien, errors and inconsistencies, significant changes to the text during its fifty years of publication, archaic and unusual words used by Tolkien, and words and passages in his invented languages of Middle-earth. Thousands of notes, keyed to standard editions of The Lord of the Rings but universally accessible, reveal the richness and complexity of one of the most popular works of fiction in our time. In addition to their own expertise and that of other scholars and critics, Hammond and Scull frequently draw upon comments by Tolkien himself, made in letters to family, friends, and enthusiasts, in draft texts of The Lord of the Rings, and in works written in later years which amplify or illuminate characters and events in the story. Extensive reference is made also to writings by Tolkien not previously or widely published, including elaborate time-schemes, an unfinished manuscript index to The Lord of the Rings, and most notably, the important Nomenclature or guide to names in The Lord of the Rings prepared for the use of translators, long out of print and now newly transcribed and printed in its entirety. With these resources at hand, even the most seasoned reader of The Lord of the Rings will come to a greater enjoyment and appreciation of Tolkien's magnificent achievement.",000755690X,9780007556908,976.0,BOOK,,,,http://books.google.com/books/content?id=x-VtngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=x-VtngEACAAJ&dq=isbn:9780007556908&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,Revised and updated to mark the 60th anniversary of THe Lord of the Rings. --
115,,,,,,,,691508923986,,,,,,,,,,,,
116,['J. K. Rowling'],Harry Potter and the Philosopher's Stone - Hufflepuff Edition,,Bloomsbury Childrens,2017-06,"Celebrate 20 years of Harry Potter magic with four special editions ofHarry Potter and the Philosopher's Stone. Gryffindor, Slytherin, Hufflepuff, Ravenclaw ... Twenty years ago these magical words and many more flowed from a young writer's pen, an orphan called Harry Potter was freed from the cupboard under the stairs - and a global phenomenon started.Harry Potter and the Philosopher's Stonehas been read and loved by every new generation since. To mark the 20th anniversary of first publication, Bloomsbury is publishing four House Editions of J.K. Rowling's modern classic. These stunning editions will each feature the individual house crest on the jacket and sprayed edges in the house colours. Exciting new extra content will include fact files, profiles of favourite characters and line illustrations exclusive to that house. Available for a limited period only, these highly collectable editions will be a must-have for all Harry Potter fans in 2017.",1408883791,9781408883792,368.0,BOOK,,5.0,1.0,http://books.google.com/books/content?id=uOoyvgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=uOoyvgAACAAJ&dq=isbn:9781408883792&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,These stunning editions will each feature the individual house crest on the jacket and sprayed edges in the house colours.
117,['J. K. Rowling'],Harry Potter and the Chamber of Secrets,,Raincoast Books,2000,"Harry, Ron, and Hermione are back for their second year at Hogwarts School of Witchcraft and Wizardry. Soon the threesome are immersed in the daily rounds of Potions, Herbology, Charms, Defence Against the Black Arts, and playing Quidditch. But then, terrible things begin to happen ... Harry hears voices, and sinister messages appear on the walls. Even worse, everyone thinks it's Harry's fault!",155192370X,9781551923703,251.0,BOOK,['Boarding schools'],4.5,2270.0,http://books.google.com/books/content?id=Fkk9PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=Fkk9PgAACAAJ&dq=isbn:9781551923703&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Harry, Ron, and Hermione are back for their second year at Hogwarts School of Witchcraft and Wizardry."
118,['J. K. Rowling'],Harry Potter and the Prisoner of Azkaban,,Bloomsbury Publishing,2010-01-01,"When Harry, along with his best friends Ron and Hermione, go back for their third year at Hogwarts, the atmosphere is tense. There's an escaped mass murderer on the loose, and the sinister prison guards of Azkaban have been called in to guard the school.",1408810565,9781408810569,317.0,BOOK,"[""Children's stories""]",4.5,2128.0,http://books.google.com/books/content?id=FcL2RQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=FcL2RQAACAAJ&dq=isbn:9781408810569&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"During his third year at Hogwarts School for Witchcraft and Wizardry, Harry Potter must confront the devious and dangerous wizard responsible for his parents&#39; deaths."
119,,,,,,,,9780439358071,,,,,,,,,,,,
120,,,,,,,,9780439785969,,,,,,,,,,,,
121,['J. K. Rowling'],Harry Potter and the Deathly Hallows,,Arthur a Levine,2007,"The seventh and final book of the blockbuster Harry Potter series follows the wizard's last year at Hogwarts School of Witchcraft and Wizardry. 12,000,000 first printing.",UOM:39076002651854,9780545010221,759.0,BOOK,['Juvenile Fiction'],4.5,3449.0,http://books.google.com/books/content?id=JHEkAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=JHEkAQAAMAAJ&dq=isbn:9780545010221&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"The seventh and final book of the blockbuster Harry Potter series follows the wizard&#39;s last year at Hogwarts School of Witchcraft and Wizardry. 12,000,000 first printing."
